C,06/07/2017 18:22:43,Contempt/Relaxed
C,06/07/2017 18:22:50,Contempt/Relaxed
C,06/07/2017 18:24:52,Anger/Fear/Disgust
C,06/07/2017 18:24:56,Contempt/Relaxed
C,06/07/2017 18:25:00,Sad/Gloomy/Sorrowful
C,06/07/2017 18:25:55,Anger/Fear/Disgust
C,06/07/2017 18:26:29,Sad/Gloomy/Sorrowful
C,06/07/2017 18:27:24,Contempt/Relaxed
C,06/07/2017 19:30:02,Joy/Happy/Excitement
C,06/07/2017 20:32:32,Calm/Peaceful/Serence
C,06/07/2017 21:48:04,Contempt/Relaxed
C,06/07/2017 22:11:05,Stress/Suffering
C,06/07/2017 23:00:27,Contempt/Relaxed
C,06/08/2017 00:06:25,Contempt/Relaxed
C,06/08/2017 01:11:43,Contempt/Relaxed
C,06/08/2017 03:06:27,Calm/Peaceful/Serence
C,06/08/2017 03:44:35,Contempt/Relaxed
C,06/08/2017 12:36:18,Depressed/Hopeless
C,06/08/2017 12:45:43,Stress/Suffering
C,06/08/2017 14:32:41,Stress/Suffering
C,06/08/2017 14:54:00,Stress/Suffering
C,06/08/2017 17:13:01,Calm/Peaceful/Serence
C,06/08/2017 18:00:37,Contempt/Relaxed
C,06/08/2017 18:46:40,Stress/Suffering
C,06/08/2017 19:18:00,Contempt/Relaxed
C,06/08/2017 19:49:50,Contempt/Relaxed
C,06/08/2017 20:23:54,Contempt/Relaxed
C,06/08/2017 21:18:34,Calm/Peaceful/Serence
C,06/08/2017 21:41:45,Contempt/Relaxed
C,06/08/2017 22:44:38,Calm/Peaceful/Serence
C,06/08/2017 23:52:23,Stress/Suffering
C,06/09/2017 01:23:23,Contempt/Relaxed
C,06/09/2017 13:13:08,Contempt/Relaxed
C,06/09/2017 13:38:44,Contempt/Relaxed
C,06/09/2017 16:00:04,Anger/Fear/Disgust
C,06/09/2017 18:53:28,Depressed/Hopeless
C,06/09/2017 20:15:38,Contempt/Relaxed
C,06/09/2017 21:34:57,Contempt/Relaxed
C,06/09/2017 22:33:17,Contempt/Relaxed
C,06/10/2017 00:05:03,Contempt/Relaxed
C,06/10/2017 00:58:32,Contempt/Relaxed
C,06/10/2017 01:07:33,Contempt/Relaxed
C,06/10/2017 01:50:47,Contempt/Relaxed
C,06/10/2017 02:52:38,Contempt/Relaxed
C,06/10/2017 04:16:47,Contempt/Relaxed
C,06/10/2017 20:17:46,Contempt/Relaxed
C,06/10/2017 22:05:21,Contempt/Relaxed
C,06/10/2017 23:40:06,Contempt/Relaxed
C,06/11/2017 05:46:02,Contempt/Relaxed
C,06/11/2017 14:04:31,Contempt/Relaxed
C,06/11/2017 16:01:31,Contempt/Relaxed
C,06/11/2017 16:41:12,Contempt/Relaxed
C,06/11/2017 19:20:06,Contempt/Relaxed
C,06/11/2017 21:14:34,Contempt/Relaxed
C,06/11/2017 21:25:31,Contempt/Relaxed
C,06/11/2017 21:30:29,Contempt/Relaxed
C,06/11/2017 22:18:37,Contempt/Relaxed
C,06/11/2017 23:04:26,Contempt/Relaxed
C,06/12/2017 00:33:02,Calm/Peaceful/Serence
C,06/12/2017 00:45:22,Contempt/Relaxed
C,06/12/2017 00:54:15,Calm/Peaceful/Serence
C,06/12/2017 01:04:12,Contempt/Relaxed
C,06/12/2017 02:53:00,Stress/Suffering
C,06/12/2017 03:42:38,Stress/Suffering
C,06/12/2017 04:41:20,Contempt/Relaxed
C,06/12/2017 11:26:29,Stress/Suffering
C,06/12/2017 11:41:35,Stress/Suffering
C,06/12/2017 12:27:15,Contempt/Relaxed
C,06/12/2017 12:38:13,Contempt/Relaxed
C,06/12/2017 13:56:46,Contempt/Relaxed
